event_id,title,slug,category_id,category_slug,age_limit,min_price,max_price,available_tickets_count,event_starts_at,event_ends_at,sell_starts_at,sell_ends_at,upcoming_mode,venue_id,venue_name,venue_phone,venue_mobile,venue_latitude,venue_longitude,poster_url,poster_bg_url,public_state,web_view_rotate
999,,the-bremen-town-musicians-and-pen,7,kids,3+,7,7,319,2025-12-13T08:00:00.000000Z,2025-12-13T09:30:00.000000Z,2025-11-13T06:00:00.000000Z,2025-12-13 12:30:00,,44,Azerbaijan State Academic Musical Theatre,(+994 12) 598 49 17,,40.3686438,49.8400248,https://cdn.iticket.az/event/poster/1KviG07aWZFkijio2kWh55pJiVJw41SmjixNSNHg.png,https://cdn.iticket.az/event/poster_bg/0xnycTlTYyRDkKrBEKbaqSKcat2VxA2JIbgVXfke.jpg,1,True
10302,,best-model-of-azerbaijan-2025-finaln,29,other,12+,30,100,1454,2025-12-13T14:00:00.000000Z,2025-12-13T19:59:00.000000Z,2025-11-13T08:00:00.000000Z,2025-12-13 18:00:00,,94,Baku Crystal Hall,(+994 12) 404 31 52,,40.3442019,49.8502905,https://cdn.iticket.az/event/poster/PgFJhe1GKl1oBOm9KnWqQa9Q0jeiYzq0i5uglQHT.png,https://cdn.iticket.az/event/poster_bg/uVY2SpB1PkgToDltzPISXGZiryvNDSecgRTcF0mD.jpg,1,True
7308,,panic-evolution-m,4,theatre,18+,25,35,32,2025-12-13T14:00:00.000000Z,2025-12-13T15:30:00.000000Z,2024-10-07T08:00:00.000000Z,2025-12-13 18:05:00,,381,Teatr O2,+994 51 579 03 42‬,,40.3692189,49.8305985,https://cdn.iticket.az/event/poster/wyJ250rXSwkERNZ9ay9v02gLOmw3Yu58O5NDmtbS.png,https://cdn.iticket.az/event/poster_bg/ai0tJ0tkPo9l7d0kPwGVUxMnRgnYPYHzLO9DPVBS.jpg,1,True
10305,,a-retro-night-by-candlelight,3,concerts,6+,16,45,596,2025-12-13T14:30:00.000000Z,2025-12-13T17:30:00.000000Z,2025-11-14T08:00:00.000000Z,2025-12-13 21:00:00,,15,Chamber and organ music hall,(+994 12) 493 75 37,,40.377088372117,49.84764088687,https://cdn.iticket.az/event/poster/iE7Xq0GHaRYftnSuXGoKDW2SE5UUsfMKFCFV8AoF.png,https://cdn.iticket.az/event/poster_bg/38x6PXwW0VyaXtkEbXTBXAXlAzZozSQlsNDARLsu.jpg,1,True
9477,,amok567,4,theatre,9+,10,10,60,2025-12-13T15:00:00.000000Z,2025-12-13T16:00:00.000000Z,2025-07-16T08:00:00.000000Z,2025-12-13 19:00:00,,315,M Teatr,,+994  70 278 40 01    +994 55 278 40 01,40.3999746,49.8130657,https://cdn.iticket.az/event/poster/j79rMRJMIO7FvUDdlQuyCtyCMzuLdPSplNdfA6h7.png,https://cdn.iticket.az/event/poster_bg/o1ksEiHsinxIVy35q1ccGEuPQ82L0tUEBLHas7tr.jpg,1,True
8793,,the-government-inspector-,4,theatre,13+,10,25,499,2025-12-13T15:00:00.000000Z,2025-12-13T17:30:00.000000Z,2025-11-12T04:00:00.000000Z,2025-12-13 19:30:00,,8,Academic National Drama Theatre,(+994 12) 596 26 47,,40.3752448,49.8311684,https://cdn.iticket.az/event/poster/qSywo83jeWDQKbkR6eznVFKoMMGLi5CHrnlSPm2J.png,https://cdn.iticket.az/event/poster_bg/f5PhonaAyCx34cOjai57b1izC8iEo6YBhpGnughM.jpg,1,True
4101,,the-seagull,4,theatre,18+,10,15,336,2025-12-13T15:00:00.000000Z,2025-12-13T16:30:00.000000Z,2025-11-17T08:00:00.000000Z,2025-12-13 19:30:00,,13,National Theatre of Young Spectators,,(+994 51) 466 23 80,40.3740928,49.8449118,https://cdn.iticket.az/event/poster/zovK2svhXLDitdQ2X4uMxmUuQQqgUFNlg4DTCYY9.png,https://cdn.iticket.az/event/poster_bg/Zx7XHjSt6OoY3P55K2psiqHeVQLReG78hlivWkKG.jpg,1,True
1139,,masquerade,4,theatre,6+,10,15,373,2025-12-13T15:00:00.000000Z,2025-12-13T16:30:00.000000Z,2025-11-20T08:00:00.000000Z,2025-12-13 19:30:00,,17,Academic Russian Drama Theater,(+994 12) 493 76 54,,40.3724668,49.8406605,https://cdn.iticket.az/event/poster/KS4LF036nZ8yNS5DyG4OU8q6N2c5OdPepXxwbK3C.png,https://cdn.iticket.az/event/poster_bg/11JeCMCh2EsoFzGfYoX3c0y295OTjHf5UvUfa0ph.jpg,1,True
6742,,disco-party13,74,hayal-kahvesi,18+,10,25,616,2025-12-13T15:30:00.000000Z,2025-12-13T19:30:00.000000Z,2025-09-22T08:00:00.000000Z,2025-12-13 22:00:00,,357,Hayal Kahvesi,+994 55 208 41 41,,40.3707404,49.8496994,https://cdn.iticket.az/event/poster/EA45JIeXCcgDsJWKSaZ7ZO2GUC4UgcbDgEd12Y5l.png,https://cdn.iticket.az/event/poster_bg/9FsDKzscX9vcw3NYY35H15N4AzSFutlxF0VDzA8D.jpg,1,True
10149,,sezen-aksu-tribute2y,3,concerts,16+,10,10,75,2025-12-13T16:00:00.000000Z,2025-12-13T18:00:00.000000Z,2025-11-11T07:30:00.000000Z,2025-12-13 21:00:00,,406,Flora Çay Garden,+994125943414,+994552120218,40.3730507,49.8341732,https://cdn.iticket.az/event/poster/icwmhUgGCZf6EtOuuwb0yiirj8dtxyE9aJWmv1t5.png,https://cdn.iticket.az/event/poster_bg/OP5kXAs5UUMAxNvF7h7ge707A16fLPvQyvThmXoA.jpg,1,True
10102,,bakhtiyar-vahabzadeh-100,3,concerts,6+,20,140,500,2025-12-13T16:00:00.000000Z,2025-12-13T18:00:00.000000Z,2025-10-15T08:00:00.000000Z,2025-12-13 20:40:00,,6,Heydar Aliyev Palace,(+994 12) 493 55 11,+994 50 493 55 11,40.3778158,49.8412733,https://cdn.iticket.az/event/poster/eQd45luFUV39AyHw9B7O3HMaFWRSBeu1S0q9vrIH.png,https://cdn.iticket.az/event/poster_bg/wQ5TEsq2EIRryfJDqpwnEttJwg9KeMSNpLlHDEsl.jpg,1,True
10030,,almakhanim-sen-olmasan,3,concerts,6+,25,120,178,2025-12-13T16:00:00.000000Z,2025-12-13T17:30:00.000000Z,2025-10-08T08:00:00.000000Z,2025-12-13 20:30:00,,27,The concert hall of Opera Studio to Baku Music Academy,(+994 12)493 02 30,,40.3770634,49.844961,https://cdn.iticket.az/event/poster/UJUWqPDt9cmX56jYzQHK05VtFLIcdDBKohg7WmBu.png,https://cdn.iticket.az/event/poster_bg/yczytw0Kw92iTLOBs4SvlB5muK0sVgzPx8b9rQeO.jpg,1,True
9652,,demet-akalin-bkeae,3,concerts,6+,35,295,1126,2025-12-13T16:00:00.000000Z,2025-12-13T17:30:00.000000Z,2025-08-15T10:00:00.000000Z,2025-12-13 20:45:00,,63,Baku Convention Center,(+994 12) 404 18 81,,40.3974915,49.8654521,https://cdn.iticket.az/event/poster/BTs8wkcJ8QyGc2OqJTSy3NOEWMPw0KSziCc439iI.png,https://cdn.iticket.az/event/poster_bg/UTk50OLXNjNmb3qh0Xc5x0dfvvPiC8LKa1u4Fwq3.jpg,1,True
9975,,umu,3,concerts,18+,25,150,181,2025-12-13T17:00:00.000000Z,2025-12-14T00:00:00.000000Z,2025-10-02T08:00:00.000000Z,2025-12-13 23:00:00,,461,Jolly Joker Baku,,+994507007097,40.3392269,49.8408543,https://cdn.iticket.az/event/poster/MKX6teAx4E4Uli4fyL2g2D1AbA9p2YCEEArgkkZL.png,https://cdn.iticket.az/event/poster_bg/udmOwienKmRF3ptXOZ7M9cEOwcjPu1cyERr2HCEp.jpg,1,True
9632,,frozen-osrn,7,kids,4+,12,40,608,2025-12-14T08:00:00.000000Z,2025-12-14T09:15:00.000000Z,2025-08-11T08:00:00.000000Z,2025-12-14 12:30:00,,27,The concert hall of Opera Studio to Baku Music Academy,(+994 12)493 02 30,,40.3770634,49.844961,https://cdn.iticket.az/event/poster/DGiC2KgB2sOBKwlBubhRvqmiGgyayUe2BdursusD.png,https://cdn.iticket.az/event/poster_bg/Ar44gFFFPfWYoghLPLr63rids5LRzylIHEp1Dn8I.jpg,1,True
8990,,the-stork-and-the-scarecrow2025,4,theatre,5+,5,5,456,2025-12-14T08:00:00.000000Z,2025-12-14T12:55:00.000000Z,2024-09-11T08:00:00.000000Z,2025-12-14 16:10:00,,145,Azerbaijan State Puppet Theatr,(+994 12) 4926425,,40.367174,49.838835,https://cdn.iticket.az/event/poster/szUYe8YypqBBgygAgt1vsjVmhy9UFrZbrGHES6ab.png,https://cdn.iticket.az/event/poster_bg/ruwYyyHPnP4BsccmcJf3VyNFOJX7igjnoyk26irB.jpg,1,True
1136,,bir-dayan-canavar,7,kids,3+,7,7,351,2025-12-14T08:00:00.000000Z,2025-12-14T09:00:00.000000Z,2025-11-18T08:00:00.000000Z,2025-12-14 12:30:00,,44,Azerbaijan State Academic Musical Theatre,(+994 12) 598 49 17,,40.3686438,49.8400248,https://cdn.iticket.az/event/poster/YcdPrNfHOWn1OuC4yCVtigmIySSFadvvx7oBz35X.png,https://cdn.iticket.az/event/poster_bg/jNoEela9L9vW6IGi520fM0w65IKoHcp5cG4bhsXn.jpg,1,True
10321,,night-serenade1,3,concerts,6+,50,50,42,2025-12-14T14:00:00.000000Z,2025-12-14T15:00:00.000000Z,2025-11-18T08:00:00.000000Z,2025-12-14 18:10:00,,524,Fidan Hajiyeva's vocal music school,+994 12 598 14 24,+994 50 510 30 20,40.3784293,49.8471335,https://cdn.iticket.az/event/poster/nrD5Qv55Lrk4MpsUsDYHFZPJqIpEmGExDtkSobu9.png,https://cdn.iticket.az/event/poster_bg/eefkg8utBFSVFEK5cwqhAqpOZKVtBIWHoJ3w9JND.jpg,1,True
8325,,love-is,4,theatre,14+,25,35,30,2025-12-14T14:00:00.000000Z,2025-12-14T15:30:00.000000Z,2025-01-31T08:00:00.000000Z,2025-12-14 17:55:00,,381,Teatr O2,+994 51 579 03 42‬,,40.3692189,49.8305985,https://cdn.iticket.az/event/poster/YD2gWw0D15i5V1Z3499P6WAyEEfZHE3tyRoNkXOk.png,https://cdn.iticket.az/event/poster_bg/F1wWDB67o8XOpQqlWiTSMMDqz8bHh0XcX39x01yJ.jpg,1,True
5530,,cats-house,4,theatre,3+,5,5,152,2025-12-14T14:00:00.000000Z,2025-12-14T14:50:00.000000Z,2023-09-18T08:00:00.000000Z,2025-12-14 18:10:00,,145,Azerbaijan State Puppet Theatr,(+994 12) 4926425,,40.367174,49.838835,https://cdn.iticket.az/event/poster/2lGLG9jsHBTUcpGOjSIR97QsWTJge7BLs6jZk6Q6.png,https://cdn.iticket.az/event/poster_bg/g3Mk35AbTNFQH0y0gmj92G1YzeteMs5NkgdG3BH6.jpg,1,True
10339,,candlelight-hans-zimmer-joe-hisaishi-and-ludovico-einaudi-tribute,3,concerts,6+,15,40,832,2025-12-14T14:30:00.000000Z,2025-12-14T17:30:00.000000Z,2025-10-22T07:00:00.000000Z,2025-12-14 21:00:00,,10,Azerbaijan State Academic Philharmonic Hall,(+994 12) 497 36 09,,40.364072,49.8315811,https://cdn.iticket.az/event/poster/AbsEKgP2uWjGhSvsBnZtmPqDF055Q6KltA79ju4v.png,https://cdn.iticket.az/event/poster_bg/8aWdgG2CaBS8DjGCKLclx7gC6m0M5fQOEDVM8Yg7.jpg,1,True
10382,,arabic-nighttsu,3,concerts,18+,15,40,211,2025-12-14T15:00:00.000000Z,2025-12-14T19:59:00.000000Z,2025-11-17T08:00:00.000000Z,2025-12-14 23:00:00,,637,Tatsu,,,40.3753796,49.8579547,https://cdn.iticket.az/event/poster/uDfoT0jJw3ZJUjeFYqllC7yOUwkVdb0JM3jtF5wx.png,https://cdn.iticket.az/event/poster_bg/5jXSqROkPxHhS4LF0wPu6eqq303jqpIKTLnEVGSC.jpg,1,True
9201,,shah-abbasnameh,4,theatre,16+,10,15,338,2025-12-14T15:00:00.000000Z,2025-12-14T17:00:00.000000Z,2025-11-17T08:00:00.000000Z,2025-12-14 19:45:00,,13,National Theatre of Young Spectators,,(+994 51) 466 23 80,40.3740928,49.8449118,https://cdn.iticket.az/event/poster/uUWxANtaV9Rn6kuILMsHL84D83DnwqhCQqwDidrt.png,https://cdn.iticket.az/event/poster_bg/ptYGvP8qGEPRYsfYyW47ZUcM87tE9MxcrzQSd9jt.jpg,1,True
6048,,three-beauties,4,theatre,6+,10,15,369,2025-12-14T15:00:00.000000Z,2025-12-14T16:30:00.000000Z,2025-11-21T04:00:00.000000Z,2025-12-14 19:30:00,,17,Academic Russian Drama Theater,(+994 12) 493 76 54,,40.3724668,49.8406605,https://cdn.iticket.az/event/poster/8QWnYuscfGAswfRwq10AgqPgyzM9PnjLbhkz9xDh.png,https://cdn.iticket.az/event/poster_bg/p0VK9JhwvmmVvVhsutt7dRy5o5LgJeKCZlmHXHf1.jpg,1,True
4833,,bird-language,4,theatre,6+,5,15,35,2025-12-14T15:00:00.000000Z,2025-12-14T16:00:00.000000Z,2023-12-15T08:00:00.000000Z,2025-12-14 19:15:00,,420,Azerbaijan State Yugh Theater (in the building of the Puppet Theater),(+994 12) 4926425,,40.367174,49.838835,https://cdn.iticket.az/event/poster/LKfuLB1fiY5yUuRZsxeXbfeZ5sGd2Oi4ocnZ6quQ.png,https://cdn.iticket.az/event/poster_bg/q67BvaHQsAmBHoxljpsqHOeqlMEyRjTa0yxnch0V.jpg,1,True
4488,,letter-from-a-stranger-woman1,4,theatre,16+,10,20,60,2025-12-14T15:00:00.000000Z,2025-12-14T16:00:00.000000Z,2024-04-23T08:00:00.000000Z,2025-12-14 19:05:00,,315,M Teatr,,+994  70 278 40 01    +994 55 278 40 01,40.3999746,49.8130657,https://cdn.iticket.az/event/poster/VNrYASOhqW0EGK6ZVzIMZVVTdyuRnqDCMHufQ5Ka.png,https://cdn.iticket.az/event/poster_bg/Ii75KrpW9Pc0zWud3SbLAoFD37WHwUfiMFG1SYD1.jpg,1,True
1045,,the-inhabitants-of-hell,4,theatre,13+,8,15,501,2025-12-14T15:00:00.000000Z,2025-12-14T17:00:00.000000Z,2025-11-12T04:00:00.000000Z,2025-12-14 19:30:00,,8,Academic National Drama Theatre,(+994 12) 596 26 47,,40.3752448,49.8311684,https://cdn.iticket.az/event/poster/Hicnc7NdJ9YPmeeWShNH8jUiTQsOq8NINdnuchQt.png,https://cdn.iticket.az/event/poster_bg/8OB7jj03Al6bWzm0m9QCJ7JkSfLlbxYbA40ptqmH.jpg,1,True
995,,i-myself-is-worth-one-thousand-youngsters,4,theatre,6+,8,15,352,2025-12-14T15:00:00.000000Z,2025-12-14T16:30:00.000000Z,2025-11-18T08:00:00.000000Z,2025-12-14 19:40:00,,44,Azerbaijan State Academic Musical Theatre,(+994 12) 598 49 17,,40.3686438,49.8400248,https://cdn.iticket.az/event/poster/1sPqHiuFaL6w1mi4eJH9FrbDTBrYmIF3KaPaJBeb.png,https://cdn.iticket.az/event/poster_bg/4YcAWjTqQXMxSGi7nde2wuTml59UmnixlyeZPK9V.jpg,1,True
10150,,gokhan-ozen-smf25,3,concerts,6+,49,199,634,2025-12-14T16:00:00.000000Z,2025-12-14T17:30:00.000000Z,2025-10-22T07:00:00.000000Z,2025-12-14 21:00:00,,6,Heydar Aliyev Palace,(+994 12) 493 55 11,+994 50 493 55 11,40.3778158,49.8412733,https://cdn.iticket.az/event/poster/BQhxcJwonyPaCBhn4cCRFoKiAfdXAxcBr5dwm8nM.png,https://cdn.iticket.az/event/poster_bg/vN7xTxKnHWFcWrXLERPv6pFyyEnPVimTVeD94BJK.jpg,1,True
10146,,sarkhan-solo-konsert2025,74,hayal-kahvesi,16+,20,35,411,2025-12-14T16:00:00.000000Z,2025-12-14T18:00:00.000000Z,2025-10-21T08:00:00.000000Z,2025-12-14 21:00:00,,357,Hayal Kahvesi,+994 55 208 41 41,,40.3707404,49.8496994,https://cdn.iticket.az/event/poster/bIYLc0V9VfaHp1Qwomjx9P9JCrubmza3nysWZTCS.png,https://cdn.iticket.az/event/poster_bg/hcPL6NOeNm204iEGCMWi3WKm1VkXSWrazFR3J0Qv.jpg,1,True
10004,,poizi,3,concerts,14+,35,210,247,2025-12-14T16:00:00.000000Z,2025-12-14T18:00:00.000000Z,2025-10-07T07:00:00.000000Z,2025-12-14 21:30:00,,461,Jolly Joker Baku,,+994507007097,40.3392269,49.8408543,https://cdn.iticket.az/event/poster/RVmLF5ed4BTA8L7r44Cpxh9mSbLKeqCWPRhhqMUa.png,https://cdn.iticket.az/event/poster_bg/q9iuK5JABL9znQIDu4A8WawRbGSqGxo4z2GC1ovS.jpg,1,True
10277,,agavardi-pashayev-75,3,concerts,12+,15,35,242,2025-12-15T15:00:00.000000Z,2025-12-15T17:00:00.000000Z,2025-11-05T06:00:00.000000Z,2025-12-15 19:30:00,,9,International Mugham Center,(+994 12) 497 89 73,,40.360888,49.8347967,https://cdn.iticket.az/event/poster/vudTGTIcuGhM1SDuUgydRQ10BkIze2RFsaKVnh24.png,https://cdn.iticket.az/event/poster_bg/0jeXbLKDY4Xi4XOHNTFlHsMXHsWwHM5cddiWexk5.jpg,1,True
10297,,melodic-evenin-s,3,concerts,6+,15,50,649,2025-12-15T16:00:00.000000Z,2025-12-15T17:30:00.000000Z,2025-11-13T05:00:00.000000Z,2025-12-15 20:30:00,,27,The concert hall of Opera Studio to Baku Music Academy,(+994 12)493 02 30,,40.3770634,49.844961,https://cdn.iticket.az/event/poster/YvROpdmNPhEqPJuKhfPsdUI0DrAxL4Yq4SQdYErs.png,https://cdn.iticket.az/event/poster_bg/0FBTJmF5kTTeqMYdO3iPOxkbJRAXBvQpj6hbuZYF.jpg,1,True
10307,,mugham-evening2,3,concerts,12+,10,20,293,2025-12-16T15:00:00.000000Z,2025-12-16T17:00:00.000000Z,2025-09-29T08:00:00.000000Z,2025-12-16 19:15:00,,9,International Mugham Center,(+994 12) 497 89 73,,40.360888,49.8347967,https://cdn.iticket.az/event/poster/4ro4PTNYrnhZFHbIdS95MImktvEM2vz6z5p3qm6h.png,https://cdn.iticket.az/event/poster_bg/wORba1AJI6x3taVxgRf1447TfO2gGTevDpvm3xob.jpg,1,True
9785,,konul-khasiyeva-dilbarim,3,concerts,6+,20,120,736,2025-12-16T16:00:00.000000Z,2025-12-16T17:30:00.000000Z,2025-09-05T08:00:00.000000Z,2025-12-16 21:00:00,,6,Heydar Aliyev Palace,(+994 12) 493 55 11,+994 50 493 55 11,40.3778158,49.8412733,https://cdn.iticket.az/event/poster/NmFJYbRxQhMKiJHAMBu1o8bafbCzXBqitdK7lBsx.png,https://cdn.iticket.az/event/poster_bg/BYLCoSVKdtKARMPXfwGc0aUTmglizrr3sY9VH3b7.jpg,1,True
10367,,screening-of-the-film-home-alone-1clm,98,cinema,6+,8,8,459,2025-12-17T08:00:00.000000Z,2025-12-30T09:45:00.000000Z,2025-10-13T08:00:00.000000Z,2025-12-30 12:10:00,,630,Cinema LandMark,(+994 12) 465 20 00,,40.3760387,49.8508607,https://cdn.iticket.az/event/poster/CdtL5XGMMKSRyPRsZ8RFmD3MFaGAocRQfvw5Quya.png,https://cdn.iticket.az/event/poster_bg/VtRsLCOE4i1hqK92u7nPaYu6odoFTCUUVArdqskM.jpg,1,True
10376,,screening-of-the-film-the-grinch,98,cinema,6+,8,8,714,2025-12-17T10:00:00.000000Z,2025-12-30T16:00:00.000000Z,2025-10-13T08:00:00.000000Z,2025-12-30 18:25:00,,630,Cinema LandMark,(+994 12) 465 20 00,,40.3760387,49.8508607,https://cdn.iticket.az/event/poster/IoqQAFXAMfgwpJoxVVMz66ceaRGqGVuaZZlzAJIx.png,https://cdn.iticket.az/event/poster_bg/SeEnegQWMNwIxGA49WzKdlJNJZMofyoOeljKeZJ4.jpg,1,True
10368,,screening-of-the-film-home-alone-2clm,98,cinema,6+,8,8,289,2025-12-17T12:00:00.000000Z,2025-12-30T14:00:00.000000Z,2025-10-13T08:00:00.000000Z,2025-12-30 16:10:00,,630,Cinema LandMark,(+994 12) 465 20 00,,40.3760387,49.8508607,https://cdn.iticket.az/event/poster/o2yyZUbAXNfUfocRNfy4ldDMfKLpDR5hi2eIXoAa.png,https://cdn.iticket.az/event/poster_bg/qTYuQnoY21oCsuf8ieiMwsdnlUGRhgYQAxgqLNI5.jpg,1,True
10265,,majnun-karimov-80,3,concerts,12+,5,15,232,2025-12-17T15:00:00.000000Z,2025-12-17T17:00:00.000000Z,2025-11-05T06:00:00.000000Z,2025-12-17 19:30:00,,9,International Mugham Center,(+994 12) 497 89 73,,40.360888,49.8347967,https://cdn.iticket.az/event/poster/RjvpZL60MncUr76CD2XzJeCswRiXb8QZNRVYcz1r.png,https://cdn.iticket.az/event/poster_bg/IgDDt302BdpcSWTulysgFcuM7i6dMFnNcTwzX4MQ.jpg,1,True
10222,,signature-nn541,3,concerts,6+,20,80,602,2025-12-17T15:00:00.000000Z,2025-12-17T17:30:00.000000Z,2025-08-13T08:00:00.000000Z,2025-12-17 19:30:00,,27,The concert hall of Opera Studio to Baku Music Academy,(+994 12)493 02 30,,40.3770634,49.844961,https://cdn.iticket.az/event/poster/2bDjBuLeOQM3pksAhrTvuoAkKOKD2GcbrCCoFMXx.png,https://cdn.iticket.az/event/poster_bg/INmwiojDWYcIZr9Aap5kd7XH0enTWkQz2Mp9eZHR.jpg,1,True
8217,,mozart-a-rare-evening-of-classical-music,3,concerts,6+,5,35,285,2025-12-17T15:00:00.000000Z,2025-12-17T16:30:00.000000Z,2025-07-21T08:00:00.000000Z,2025-12-17 19:30:00,,10,Azerbaijan State Academic Philharmonic Hall,(+994 12) 497 36 09,,40.364072,49.8315811,https://cdn.iticket.az/event/poster/qETgW83L8CjYpNFGGozdKdONxyUWLpDKz8Q7dngY.png,https://cdn.iticket.az/event/poster_bg/zVJFaAU2PvymwSy8oYIzqWo5gmTeldeKf48Krn2n.jpg,1,True
8837,,youth-festival-2025,74,hayal-kahvesi,18+,12,20,761,2025-12-17T15:30:00.000000Z,2025-12-17T19:30:00.000000Z,2025-01-23T08:00:00.000000Z,2025-12-17 22:30:00,,357,Hayal Kahvesi,+994 55 208 41 41,,40.3707404,49.8496994,https://cdn.iticket.az/event/poster/w689NCMEGRHdSyPH6EQywP8adO13AGomV3ltYjGh.png,https://cdn.iticket.az/event/poster_bg/W65PruvqUAZXZ7fXck78wagKXScDTQhoML5a70lS.jpg,1,True
10062,,screening-of-the-film-shark-tale2,98,cinema,3+,8,8,42,2025-12-18T08:00:00.000000Z,2025-12-18T09:30:00.000000Z,2025-10-13T08:00:00.000000Z,2025-12-18 12:10:00,,630,Cinema LandMark,(+994 12) 465 20 00,,40.3760387,49.8508607,https://cdn.iticket.az/event/poster/1alPc9vXvdTa39jlBf6LAkfu41RpP6uxdX5XNT1g.png,https://cdn.iticket.az/event/poster_bg/aqiMe6OPk2HYzlTYnR8sP9LFZTz5CctaZWTgPegj.jpg,1,True
10373,,fatali-khan-khoyski-150,3,concerts,12+,5,15,308,2025-12-18T15:00:00.000000Z,2025-12-18T17:00:00.000000Z,2025-11-05T06:00:00.000000Z,2025-12-18 19:30:00,,9,International Mugham Center,(+994 12) 497 89 73,,40.360888,49.8347967,https://cdn.iticket.az/event/poster/tnrIfr2sV0uVf34epolD7swz7Dy1yvicLCZ7U2GW.png,https://cdn.iticket.az/event/poster_bg/ElBVL5zV4idDy5xJCod1nNk2EsmA0B1xAZ3ETAns.jpg,1,True
10293,,swan-lake-n26f,4,theatre,6+,20,50,384,2025-12-18T15:00:00.000000Z,2025-12-18T16:30:00.000000Z,2025-11-12T07:00:00.000000Z,2025-12-18 19:45:00,,6,Heydar Aliyev Palace,(+994 12) 493 55 11,+994 50 493 55 11,40.3778158,49.8412733,https://cdn.iticket.az/event/poster/sTZJRNyDWcdMjN56IhTSKH5ugcrpif5r4piFbsaT.png,https://cdn.iticket.az/event/poster_bg/4ql2G3Tt0vPJmBxUSgNTlCGkpL60FuHwzzISPrrG.jpg,1,True
1230,,qatiba-inanc,4,theatre,13+,8,15,503,2025-12-18T15:00:00.000000Z,2025-12-18T17:30:00.000000Z,2025-11-12T04:00:00.000000Z,2025-12-18 19:30:00,,8,Academic National Drama Theatre,(+994 12) 596 26 47,,40.3752448,49.8311684,https://cdn.iticket.az/event/poster/lEvfkoFSYKoYcb2jU1UM1yLK8G0D7R1hIq4E1NLu.png,https://cdn.iticket.az/event/poster_bg/NIY6VtkSqFIrsCCqVkiEHuvDwbnPE95PfPzEGhOc.jpg,1,True
10364,,dusky-girl,4,theatre,5+,5,5,301,2025-12-19T08:00:00.000000Z,2025-12-19T11:00:00.000000Z,2025-11-20T08:00:00.000000Z,2025-12-19 14:15:00,,145,Azerbaijan State Puppet Theatr,(+994 12) 4926425,,40.367174,49.838835,https://cdn.iticket.az/event/poster/HP8SrDG6TxSsLtsItsulK0y9b4NJMy1pixdyarGo.png,https://cdn.iticket.az/event/poster_bg/ULT91VsP6ml5TkriO0FdCebSJgl4497N1TQDA7Dd.jpg,1,True
10375,,gadir-rustamov-90,3,concerts,12+,10,20,262,2025-12-19T15:00:00.000000Z,2025-12-19T17:00:00.000000Z,2025-10-28T08:00:00.000000Z,2025-12-19 19:30:00,,9,International Mugham Center,(+994 12) 497 89 73,,40.360888,49.8347967,https://cdn.iticket.az/event/poster/qEoUeDLbgzqjie5OrlpvsQld0m5nGKzNIgghdA07.png,https://cdn.iticket.az/event/poster_bg/uEh0kdftWBKwJN7w3pdTzBMWggubRPRn00KfvJbb.jpg,1,True
10369,,screening-of-the-film-home-alone-3,98,cinema,6+,8,8,84,2025-12-19T15:00:00.000000Z,2025-12-26T13:55:00.000000Z,2025-10-13T08:00:00.000000Z,2025-12-26 16:25:00,,630,Cinema LandMark,(+994 12) 465 20 00,,40.3760387,49.8508607,https://cdn.iticket.az/event/poster/HShPMUSi4uqHRJJ7VU1vt9Na4lN2KUu4kryvdcE7.png,https://cdn.iticket.az/event/poster_bg/Zf1nExCaIfqaK62sFu6wx4pxMinDWJDQvDHRCMgw.jpg,1,True
10366,,greek-breath,3,concerts,6+,30,30,400,2025-12-19T15:00:00.000000Z,2025-12-19T16:30:00.000000Z,2025-11-21T06:00:00.000000Z,2025-12-19 19:15:00,,36,Rashid Behbudov Azerbaijan State Song Theatre,(+994 12) 493 94 15,,40.3747143,49.8468949,https://cdn.iticket.az/event/poster/AuAMkM8yTihhJ6MEZto0aKooJUzCI61kSEx99a9h.png,https://cdn.iticket.az/event/poster_bg/pCu8tyn8v6xL5zEVAnjo5oOtBc73EgB3CTaFVBTk.jpg,1,True
8782,,sezen-aksu-tribute-2025,74,hayal-kahvesi,16+,12,20,1061,2025-12-19T15:00:00.000000Z,2025-12-19T19:30:00.000000Z,2025-11-24T06:00:00.000000Z,2025-12-19 22:30:00,,357,Hayal Kahvesi,+994 55 208 41 41,,40.3707404,49.8496994,https://cdn.iticket.az/event/poster/aiQbv1iaAp1r3RVZGf3lTd7NZjlRqF21A1odRvVj.png,https://cdn.iticket.az/event/poster_bg/WdMETHr2mEnMW2ycH6jqnk9idsliHelWT9A81iUX.jpg,1,True
4164,,me-you-him-and-the-telephone,4,theatre,16+,10,15,367,2025-12-19T15:00:00.000000Z,2025-12-19T16:30:00.000000Z,2025-11-20T08:00:00.000000Z,2025-12-19 19:30:00,,17,Academic Russian Drama Theater,(+994 12) 493 76 54,,40.3724668,49.8406605,https://cdn.iticket.az/event/poster/KGE8Oel8GQWVctpFh60zyLHBu9dux6ulo5KUxH5p.png,https://cdn.iticket.az/event/poster_bg/icqPbc81YkDVgo99rxG54WHQbAQuRS6DuZ5HiyUz.jpg,1,True
